"product_id";"brand_name";"product_name";"SKU";"SRP";"gross_weight";"net_weight";"recyclable_package";"low_fat";"units_per_case";"cases_per_pallet";"shelf_width";"shelf_height";"shelf_depth"
941;"Fabulous";"Fabulous Strawberry Drink";1764436696;3.95;18.3;16.2;0;0;35;10;10.6;20.6;11.9
942;"Fabulous";"Fabulous Cream Soda";-1890134616;2.34;17.7;14.7;0;0;13;13;7.84;6.4;16.4
943;"Fabulous";"Fabulous Diet Soda";-1602594635;2.47;18.6;16.6;1;0;1;12;12.4;8.69;11.2
944;"Fabulous";"Fabulous Cola";567819556;0.88;16.4;15.3;1;0;17;13;19.9;14.0;21.9
945;"Fabulous";"Fabulous Diet Cola";1831257309;2.28;12.3;9.3;0;0;5;12;19.2;8.24;13.2
946;"Fabulous";"Fabulous Orange Juice";-990758458;2.85;6.0;4.0;1;0;2;11;5.4;21.1;10.2
947;"Fabulous";"Fabulous Cranberry Juice";2002510279;0.65;16.0;15.0;1;0;11;8;7.47;18.5;16.9
948;"Fabulous";"Fabulous Apple Juice";156392283;2.96;16.9;13.8;0;0;34;7;12.0;20.8;11.6
949;"Fabulous";"Fabulous Apple Drink";-1842768937;2.51;10.6;8.6;1;0;32;5;18.2;13.7;8.66
950;"Special";"Special Oatmeal";-91382300;3.47;9.56;6.56;0;0;25;8;3.69;15.0;10.8
951;"Special";"Special Corn Puffs";553215123;1.93;16.1;15.1;1;0;17;14;19.4;19.1;8.19
952;"Special";"Special Wheat Puffs";-260534550;2.91;21.8;19.7;1;0;10;13;21.4;10.8;8.28
953;"Special";"Special Grits";2119393418;2.74;17.0;16.0;1;1;17;13;19.9;8.62;9.15
954;"Just Right";"Just Right Canned Beets";-1819112565;1.74;8.66;6.65;1;0;32;6;8.79;9.41;3.67
955;"Just Right";"Just Right Creamed Corn";-136647259;3.83;15.2;13.1;0;0;3;12;15.8;5.78;5.86
956;"Just Right";"Just Right Canned String Beans";-671961823;1.2;10.0;9.0;1;1;13;6;22.0;12.3;19.3
957;"Just Right";"Just Right Chicken Soup";313040820;2.97;13.5;12.5;1;1;10;11;20.4;10.6;17.6
958;"Just Right";"Just Right Canned Yams";-919736406;1.36;19.7;18.7;1;0;34;6;22.0;14.6;17.6
959;"Just Right";"Just Right Vegetable Soup";281731234;1.5;17.2;15.2;0;0;2;13;12.0;13.6;17.7
960;"Just Right";"Just Right Canned Tomatos";-1842821871;2.15;18.0;16.0;0;1;23;6;6.49;10.6;14.4
961;"Just Right";"Just Right Noodle Soup";-579384118;1.31;9.1;7.1;0;1;35;12;4.49;11.4;21.6
962;"Just Right";"Just Right Regular Ramen Soup";893567411;1.87;9.31;6.31;1;1;10;7;9.47;15.1;13.2
963;"Just Right";"Just Right Chicken Noodle Soup";1459542501;2.4;20.5;18.5;1;1;6;13;6.68;10.6;9.16
964;"Just Right";"Just Right Turkey Noodle Soup";2040718152;1.99;16.7;14.7;0;0;24;6;19.7;16.1;7.25
965;"Just Right";"Just Right Beef Soup";1909230580;1.53;17.3;16.2;0;1;10;10;6.67;3.18;16.4
966;"Just Right";"Just Right Canned Peas";1792943569;2.49;8.02;5.02;1;0;20;11;11.0;10.5;11.2
967;"Just Right";"Just Right Chicken Ramen Soup";769680119;0.61;12.3;11.3;1;1;34;11;15.2;4.49;14.2
968;"Just Right";"Just Right Canned Tuna in Water";1623791318;1.28;9.48;8.47;0;1;16;14;11.1;12.3;12.0
969;"Just Right";"Just Right Canned Tuna in Oil";-291248010;1.76;7.43;5.42;0;0;4;13;3.37;8.02;22.0
970;"Just Right";"Just Right Large Canned Shrimp";65213304;3.11;13.9;12.8;0;1;3;14;6.05;6.26;7.29
971;"Just Right";"Just Right Fancy Canned Anchovies";1747678610;2.85;10.1;7.1;1;1;9;12;8.07;12.9;12.8
972;"Just Right";"Just Right Fancy Canned Clams";1212364045;2.23;7.65;5.65;0;0;6;8;7.93;17.4;15.5
973;"Just Right";"Just Right Fancy Canned Oysters";-2097600607;1.34;14.8;12.8;0;1;36;11;4.08;9.35;12.6
974;"Just Right";"Just Right Fancy Canned Sardines";964589463;0.79;6.89;4.88;1;1;24;6;15.3;15.7;12.0
975;"Just Right";"Just Right Rice Soup";1057816228;3.76;7.12;6.11;0;1;14;7;18.9;12.6;21.3
976;"Big City";"Big City Canned Mixed Fruit";-872423661;1.17;17.8;16.7;1;0;33;6;16.4;11.5;19.7
977;"Big City";"Big City Canned Peaches";-826403774;0.76;11.6;8.6;1;0;26;12;8.07;10.3;16.0
978;"Symphony";"Symphony Rosy Sunglasses";646547755;1.6;17.4;15.3;1;0;36;7;8.03;4.31;11.1
979;"James Bay";"James Bay Eyeglass Screwdriver";1212522846;3.78;18.3;16.2;0;0;29;8;13.3;22.1;5.88
980;"James Bay";"James Bay City Map";1988011713;1.72;10.1;7.1;1;0;28;9;12.1;19.3;3.45
981;"Even Better";"Even Better Low Fat Cottage Cheese";1662210925;1.27;19.7;17.7;0;0;20;11;19.1;7.8;20.4
982;"Even Better";"Even Better Low Fat Sour Cream";1545923914;2.88;12.3;9.3;0;0;5;14;21.9;9.76;7.17
983;"Even Better";"Even Better Sour Cream";522660464;0.82;20.3;18.2;0;0;34;9;14.4;18.3;11.5
984;"Even Better";"Even Better Jack Cheese";-291089209;0.81;6.33;4.32;1;1;20;10;19.1;18.8;20.1
985;"Even Better";"Even Better Muenster Cheese";-338454888;0.72;12.0;9.0;1;1;12;11;20.1;6.21;5.26
986;"Even Better";"Even Better String Cheese";1685867298;3.5;14.6;12.6;0;1;21;8;13.9;22.2;8.84
987;"Even Better";"Even Better Low Fat String Cheese";-926634692;2.59;18.6;16.6;0;0;15;13;4.16;4.98;9.5
988;"Even Better";"Even Better Havarti Cheese";-1461949257;3.61;6.94;3.94;1;0;11;11;8.48;7.78;7.51
989;"Even Better";"Even Better Head Cheese";-476946613;0.84;13.1;10.1;1;0;18;13;10.4;9.59;17.4
990;"Even Better";"Even Better Cheese Spread";-1709723840;3.12;7.91;6.9;1;0;13;9;18.0;22.9;13.3
991;"Even Better";"Even Better Sharp Cheddar Cheese";251176575;3.25;17.2;16.2;1;0;15;12;17.3;10.5;22.3
992;"Even Better";"Even Better Mild Cheddar Cheese";553917117;1.79;8.89;6.89;0;0;7;11;16.3;5.74;14.3
993;"Even Better";"Even Better Large Curd Cottage Cheese";1817354870;3.95;15.9;13.8;1;1;7;12;4.21;12.0;3.99
994;"Even Better";"Even Better 2% Milk";-1764093672;0.79;15.7;12.6;0;0;6;7;6.54;16.7;18.4
995;"Even Better";"Even Better Buttermilk";-1198118582;1.15;21.7;19.7;0;0;35;5;15.0;16.0;16.5
996;"Even Better";"Even Better Chocolate Milk";-616942931;0.85;14.8;12.8;1;0;6;5;20.6;12.2;18.7
997;"Even Better";"Even Better 1% Milk";-748430502;3.29;21.8;18.7;1;0;23;14;13.1;7.18;6.57
998;"Even Better";"Even Better Whole Milk";-864717513;1.25;8.02;6.02;0;0;20;11;21.7;5.95;6.29
999;"Even Better";"Even Better Strawberry Yogurt";-1887980963;2.71;17.1;15.1;1;1;26;11;7.42;22.1;8.43
1000;"Even Better";"Even Better Blueberry Yogurt";1593236659;2.69;7.42;5.42;1;0;33;13;9.23;15.0;3.37
1001;"American";"American Chicken Hot Dogs";1545870980;2.52;19.9;18.8;0;1;13;13;14.5;11.7;8.82
1002;"American";"American Pimento Loaf";34658645;2.76;7.49;6.48;1;1;33;12;22.8;15.6;9.61
1003;"American";"American Beef Bologna";957691176;0.78;14.2;11.1;1;0;19;13;16.8;10.7;16.9
1004;"American";"American Low Fat Bologna";422376612;2.87;15.8;13.8;1;0;5;8;17.2;12.2;13.2
1005;"American";"American Turkey Hot Dogs";1407379256;2.74;21.9;18.8;1;0;9;13;22.3;9.73;15.6
1006;"American";"American Foot-Long Hot Dogs";-19711187;2.14;8.4;5.39;0;0;29;9;8.49;6.85;16.7
1007;"American";"American Low Fat Cole Slaw";2135502444;2.27;7.26;5.26;0;1;5;7;5.29;4.83;21.4
1008;"American";"American Cole Slaw";10949339;0.89;19.9;17.8;0;0;3;11;19.2;4.86;4.39
1009;"American";"American Roasted Chicken";-593286558;2.97;12.3;10.3;1;0;33;7;4.08;4.62;16.1
1010;"American";"American Corned Beef";879664971;2.65;7.19;6.19;1;1;10;12;8.61;11.1;14.6
1011;"American";"American Sliced Turkey";1445640062;3.17;14.8;13.8;0;1;13;8;7.35;17.5;11.6
1012;"American";"American Sliced Ham";-1874025591;2.76;6.81;3.8;0;1;7;12;19.8;6.15;16.0
1013;"American";"American Potato Salad";2095140918;1.55;20.7;18.7;1;1;4;7;3.31;14.1;10.9
1014;"American";"American Sliced Chicken";1978853907;0.59;7.32;5.32;1;0;24;10;7.19;4.58;12.0
1015;"National";"National Small Brown Eggs";955590457;2.19;18.0;17.0;1;1;11;9;3.48;5.61;3.04
1016;"National";"National Large Brown Eggs";2009514432;1.17;17.0;15.0;0;1;34;10;8.34;20.2;20.2
1017;"National";"National Small Eggs";94475104;2.89;21.3;19.2;0;1;23;10;12.6;3.04;18.2
1018;"National";"National Large Eggs";-1416737231;0.93;16.6;14.6;0;1;8;6;19.9;12.9;11.6
1019;"National";"National Egg Substitute";2133401724;3.74;21.3;19.2;0;1;24;11;7.25;8.04;19.5
1020;"PigTail";"PigTail Low Fat Waffles";-1292691139;0.51;14.7;12.6;0;0;26;6;6.61;15.6;8.48
1021;"PigTail";"PigTail Orange Popsicles";1559985154;1.22;12.6;10.6;0;1;23;8;10.7;19.1;3.39
1022;"PigTail";"PigTail Frozen Chicken Breast";-1540465722;1.51;12.5;10.5;1;1;27;13;20.2;16.1;15.3
1023;"PigTail";"PigTail Frozen Pancakes";420434693;1.64;14.1;13.1;0;1;25;5;10.7;12.0;9.2
1024;"PigTail";"PigTail Low Fat French Fries";-1704118412;3.95;7.54;6.53;1;0;9;11;8.98;6.3;8.15
1025;"PigTail";"PigTail Frozen Sausage Pizza";1986612987;1.45;18.7;16.7;0;0;14;12;7.48;4.02;9.02
1026;"PigTail";"PigTail Blueberry Waffles";-835402780;2.13;11.2;9.19;1;0;7;7;20.3;20.4;13.2
1027;"PigTail";"PigTail Fajita French Fries";-269427689;2.31;6.88;4.88;1;0;29;11;18.2;12.3;4.41
1028;"PigTail";"PigTail Waffles";506061178;2.24;17.6;16.6;1;0;11;9;4.47;18.9;17.9
1029;"PigTail";"PigTail Frozen Pepperoni Pizza";-579172385;1.68;6.06;3.05;0;1;30;7;6.95;12.8;5.94
1030;"PigTail";"PigTail Frozen Cheese Pizza";-695459396;2.64;12.6;9.6;1;1;10;6;13.5;6.91;20.7
1031;"PigTail";"PigTail Frozen Mushroom Pizza";-1718722846;1.21;10.1;8.1;1;1;13;13;3.52;5.91;20.9
1032;"PigTail";"PigTail Apple Cinnamon Waffles";-664798870;0.55;15.9;14.8;0;0;29;12;3.3;11.0;20.9
1033;"PigTail";"PigTail Frozen Carrots";1715129098;1.91;6.99;4.98;0;0;12;13;21.2;11.7;8.15
1034;"PigTail";"PigTail Turkey TV Dinner";203916763;2.91;21.9;19.8;1;0;23;7;6.33;15.3;20.3
1035;"PigTail";"PigTail Chicken TV Dinner";-540911578;1.11;18.4;16.3;1;0;17;13;3.49;10.9;15.7
1036;"PigTail";"PigTail Beef TV Dinner";1351067504;2.14;14.5;13.5;1;1;35;6;16.5;16.5;13.8
1037;"PigTail";"PigTail Pancake Mix";-91223499;0.58;13.9;11.8;1;0;14;7;14.4;17.8;18.3
1038;"PigTail";"PigTail Grape Popsicles";149546931;0.74;16.5;14.5;0;1;5;7;17.5;12.7;19.4
1039;"PigTail";"PigTail Home Style French Fries";-1990206735;0.81;9.94;7.93;0;0;13;12;7.03;14.8;5.92
1040;"PigTail";"PigTail Lime Popsicles";180207457;1.32;17.0;15.0;0;1;14;8;13.6;18.9;10.5
1041;"PigTail";"PigTail Ice Cream";-424028440;0.71;20.0;18.0;0;1;2;7;11.1;22.7;4.03
1042;"PigTail";"PigTail Ice Cream Sandwich";1048923089;1.15;16.6;14.6;1;0;14;6;17.6;17.2;16.8
1043;"PigTail";"PigTail Frozen Cauliflower";1614898179;1.57;7.77;5.76;0;1;26;8;14.3;15.8;19.0
1044;"PigTail";"PigTail Frozen Broccoli";-1904580250;1.27;10.2;8.19;1;1;17;10;19.5;8.5;5.11
1045;"PigTail";"PigTail Frozen Corn";2064586259;3.7;12.7;11.6;1;0;9;11;15.3;22.2;13.7
1046;"PigTail";"PigTail Frozen Peas";1948299248;1.66;9.84;7.84;1;1;32;7;11.8;16.8;16.5
1047;"PigTail";"PigTail Popsicles";165603023;3.23;10.0;8.0;1;0;16;13;15.5;13.7;5.81
1048;"PigTail";"PigTail Frozen Chicken Thighs";1219526999;2.21;19.5;17.5;1;1;35;12;13.0;12.4;4.74
1049;"PigTail";"PigTail Frozen Chicken Wings";-695512329;3.93;8.35;5.35;0;0;27;14;19.3;3.07;17.6
1050;"PigTail";"PigTail Lemon Popsicles";2088242631;1.28;15.3;13.3;1;0;8;8;19.2;17.2;12.1
1051;"Bird Call";"Bird Call Silky Smooth Hair Conditioner";1343414290;0.52;13.4;11.3;0;0;20;13;10.1;10.7;17.1
1052;"Bird Call";"Bird Call Tartar Control Toothpaste";-1059573923;1.4;17.0;16.0;0;0;29;6;8.47;10.9;21.0
1053;"Bird Call";"Bird Call Whitening Toothpast";1793102370;1.85;18.5;15.5;0;0;8;12;13.6;9.94;10.6
1054;"Bird Call";"Bird Call Toothpaste";366011927;1.48;14.0;11.0;0;0;34;8;9.44;5.17;7.03
1055;"Bird Call";"Bird Call Deodorant";2057740906;1.62;17.6;15.6;0;0;9;10;7.73;5.43;10.8
1056;"Bird Call";"Bird Call Conditioning Shampoo";-66812199;2.93;15.3;14.3;1;0;25;8;13.0;3.88;22.0
1057;"Bird Call";"Bird Call Extra Moisture Shampoo";1196625554;1.43;18.9;16.8;1;0;35;10;11.3;4.13;5.89
1058;"Bird Call";"Bird Call Angled Toothbrush";-1625390213;2.76;14.4;11.3;1;0;26;6;7.17;19.3;22.3
1059;"Bird Call";"Bird Call Apricot Shampoo";1367878524;2.28;16.2;15.2;1;0;1;12;17.3;8.38;6.75
1060;"Bird Call";"Bird Call Childrens Aspirin";2143367391;2.87;19.9;17.8;0;0;5;10;15.6;8.64;10.6
1061;"Bird Call";"Bird Call Buffered Aspirin";1817566603;1.66;15.4;13.3;0;0;2;9;11.4;3.87;7.03
1062;"Bird Call";"Bird Call 200 MG Ibuprofen";-726014055;2.38;19.0;17.0;1;0;16;7;9.71;4.12;10.8
1063;"Bird Call";"Bird Call 200 MG Acetominifen";-1749277505;3.18;20.5;17.5;1;0;25;9;14.8;3.1;20.4
1064;"Bird Call";"Bird Call HCL Nasal Spray";-1649099519;0.54;17.3;16.2;1;0;15;5;10.6;18.5;16.3
1065;"Bird Call";"Bird Call Dishwasher Detergent";925141665;1.88;20.9;18.8;1;0;25;7;8.92;18.7;20.2
1066;"Bird Call";"Bird Call Multi-Symptom Cold Remedy";1087289762;2.89;17.3;16.2;0;0;4;14;8.78;9.61;6.34
1067;"Bird Call";"Bird Call Childrens Cold Remedy";-1330899012;1.74;12.8;10.8;1;0;35;14;4.58;4.84;22.7
1068;"Bird Call";"Bird Call Laundry Detergent";561080071;2.11;16.5;13.5;0;0;4;12;22.8;5.1;6.62
1069;"Bird Call";"Bird Call Mint Mouthwash";-881210933;0.57;18.0;15.0;0;0;24;13;8.04;4.07;16.1
1070;"High Quality";"High Quality 60 Watt Lightbulb";1986665921;3.51;21.6;20.6;0;0;28;12;6.34;4.33;20.0
1071;"High Quality";"High Quality Plastic Forks";-2020761394;2.64;18.4;16.3;0;0;18;8;22.0;19.7;15.9
1072;"High Quality";"High Quality Plastic Spoons";149652798;1.95;20.2;18.2;1;0;28;14;12.2;8.75;20.3
1073;"High Quality";"High Quality Plastic Knives";-1214015874;3.45;7.86;5.86;1;0;32;12;10.5;9.01;4.23
1074;"High Quality";"High Quality C-Size Batteries";258935656;3.13;19.3;18.2;1;0;29;11;6.33;4.24;20.6
1075;"High Quality";"High Quality 100 Watt Lightbulb";-1042762903;1.54;20.8;18.7;0;0;8;9;11.5;3.22;10.2
1076;"High Quality";"High Quality AAA-Size Batteries";1406086397;3.24;8.48;6.47;0;0;17;11;9.79;3.47;14.0
1077;"High Quality";"High Quality Paper Plates";-593074824;3.68;19.9;17.8;0;0;8;7;5.59;18.7;10.5
1078;"High Quality";"High Quality Paper Cups";1158311814;1.64;7.63;4.63;0;0;18;9;3.88;18.9;14.3
1079;"High Quality";"High Quality 75 Watt Lightbulb";135048364;2.21;21.3;19.2;0;0;25;12;3.69;9.98;19.9
1080;"High Quality";"High Quality Toilet Bowl Cleaner";-678701309;2.19;21.8;20.7;1;0;27;7;4.8;13.3;19.8
1081;"High Quality";"High Quality Counter Cleaner";-526254212;2.91;9.51;7.51;0;0;31;14;3.09;13.5;3.67
1082;"High Quality";"High Quality Glass Cleaner";-169792898;1.91;21.9;18.8;1;0;10;12;22.9;4.44;9.81
1083;"High Quality";"High Quality 25 Watt Lightbulb";1512672408;0.5;9.61;8.6;1;0;14;10;21.2;4.7;13.6
1084;"High Quality";"High Quality AA-Size Batteries";977357844;1.37;10.1;7.1;1;0;16;13;22.3;8.06;13.5
1085;"High Quality";"High Quality D-Size Batteries";1962360487;2.24;6.88;4.88;0;0;15;12;7.2;8.95;14.5
1086;"High Quality";"High Quality Paper Towels";535270045;2.53;10.5;7.5;0;0;19;10;5.49;9.2;18.3
1087;"High Quality";"High Quality Soft Napkins";822810026;1.66;7.26;5.26;0;0;24;13;6.78;12.0;19.8
1088;"High Quality";"High Quality Scented Tissue";-1301743079;3.32;19.7;16.7;0;0;32;7;6.64;22.8;5.95
1089;"High Quality";"High Quality Toilet Paper";-38305326;2.47;7.36;5.36;1;0;7;9;4.93;3.14;9.8
1090;"High Quality";"High Quality Tissues";-1192460221;2.15;7.88;4.88;1;0;4;9;6.04;6.5;9.66
1091;"High Quality";"High Quality Scented Toilet Tissue";-626485130;3.56;11.5;9.5;1;0;13;11;4.33;6.75;13.5
1092;"High Quality";"High Quality Room Freshener";149003737;2.38;7.97;5.96;1;0;21;14;4.2;17.6;19.6
1093;"High Quality";"High Quality Frying Pan";-176797051;2.81;20.7;19.7;1;0;17;14;19.9;13.0;15.5
1094;"High Quality";"High Quality Copper Cleaner";-293084062;3.77;8.39;6.39;1;0;21;12;18.2;13.2;19.4
1095;"High Quality";"High Quality Bees Wax Candles";-1316347512;1.58;9.85;7.85;0;0;5;13;3.4;12.2;8.97
1096;"High Quality";"High Quality Silver Cleaner";-2130097185;2.56;13.5;11.5;1;0;9;12;21.6;12.4;12.8
1097;"High Quality";"High Quality Copper Pot Scrubber";444143999;2.15;9.01;8.01;0;0;6;11;17.4;7.73;9.25
1098;"High Quality";"High Quality Economy Toilet Brush";606292096;1.39;21.7;18.7;1;0;11;13;22.3;8.62;10.2
1099;"High Quality";"High Quality Scissors";3602574;3.24;9.42;7.42;1;0;20;6;20.6;8.87;14.1
1100;"High Quality";"High Quality Large Sponge";-337398775;0.72;20.9;18.8;1;0;11;11;16.4;4.1;10.5
1101;"High Quality";"High Quality Screw Driver";453290653;2.62;7.64;5.63;1;0;30;13;21.5;3.26;19.5
1102;"Genteel";"Genteel Extra Lean Hamburger";-779486574;1.9;11.3;8.3;1;0;34;11;19.8;3.51;3.42
1103;"Genteel";"Genteel Seasoned Hamburger";-491946592;1.15;11.1;9.1;1;0;15;13;9.87;7.1;20.3
1104;"Mighty Good";"Mighty Good Monthly Sports Magazine";1678467599;2.45;15.0;14.0;0;0;8;12;11.7;4.31;13.5
1105;"Mighty Good";"Mighty Good Monthly Auto Magazine";-1353061944;1.85;13.7;10.6;0;0;6;11;3.29;5.32;13.9
1106;"Mighty Good";"Mighty Good Monthly Computer Magazine";119889585;1.52;6.5;4.5;0;0;16;8;5.42;22.5;21.2
1107;"Mighty Good";"Mighty Good Monthly Home Magazine";-1941241748;2.7;18.3;17.2;0;0;4;7;4.73;16.7;12.5
1108;"Mighty Good";"Mighty Good Monthly Fashion Magazine";-1360066097;1.64;18.3;17.2;1;0;6;9;16.1;17.9;12.4
1109;"Tri-State";"Tri-State Summer Squash";-1685866885;0.55;19.2;17.2;0;0;16;6;20.7;20.2;7.12
1110;"Tri-State";"Tri-State Corn on the Cob";-1607840680;2.8;12.7;10.6;0;0;19;9;18.8;5.58;11.0
1111;"Tri-State";"Tri-State Asparagus";1663863166;0.78;17.9;14.8;1;0;15;11;8.54;6.23;3.8
1112;"Tri-State";"Tri-State Sweet Peas";850113493;3.58;19.9;18.8;0;1;4;5;11.3;13.3;5.03
1113;"Tri-State";"Tri-State New Potatos";802747814;0.67;17.5;14.5;0;0;30;10;19.9;10.0;20.1
1114;"Tri-State";"Tri-State Beets";-708464522;3.42;20.6;19.6;1;1;36;6;5.53;10.5;6.13
1115;"Tri-State";"Tri-State Prepared Salad";974000784;2.5;6.66;4.65;1;0;1;6;18.4;12.0;4.86
1116;"Tri-State";"Tri-State Onions";1352613878;2.53;15.9;13.8;1;0;33;13;14.9;17.1;14.2
1117;"Tri-State";"Tri-State Green Pepper";-1957350774;3.64;12.0;10.0;1;1;11;14;17.8;8.3;14.8
1118;"Tri-State";"Tri-State Shitake Mushrooms";1104839295;2.93;11.9;9.89;1;0;15;8;8.09;20.7;6.77
1119;"Tri-State";"Tri-State Lettuce";-1229227586;3.17;7.66;5.65;1;0;25;13;6.97;6.3;7.49
1120;"Tri-State";"Tri-State Elephant Garlic";-732173828;1.71;16.1;15.1;0;0;21;7;21.8;20.5;16.7
1121;"Tri-State";"Tri-State Red Pepper";531263924;3.87;9.55;6.55;1;1;29;7;10.0;20.3;18.1
1122;"Tri-State";"Tri-State Garlic";2004215454;0.74;15.2;14.1;1;0;30;5;22.3;19.9;8.15
1123;"Tri-State";"Tri-State Potatos";-1724776752;1.96;8.17;6.17;0;1;7;6;9.43;16.4;9.74
1124;"Tri-State";"Tri-State Cauliflower";524259771;0.81;6.63;5.63;1;0;21;12;12.6;21.0;22.1
1125;"Tri-State";"Tri-State Tomatos";198458983;2.21;19.6;18.6;1;1;33;10;20.3;3.3;12.4
1126;"Tri-State";"Tri-State Mushrooms";276485188;1.16;17.1;15.1;1;0;18;12;21.1;12.3;10.0
1127;"Tri-State";"Tri-State Baby Onion";-746778262;2.62;12.8;11.8;0;1;22;11;20.7;13.3;10.8
1128;"Tri-State";"Tri-State Dried Mushrooms";-1560527935;2.61;17.6;15.6;1;0;32;8;17.2;18.4;21.1
1129;"Tri-State";"Tri-State Fresh Lima Beans";-1607893614;2.43;18.8;17.7;1;0;21;9;3.62;8.78;15.1
1130;"Tri-State";"Tri-State Squash";1175861347;1.55;14.0;11.0;1;0;25;7;4.04;19.9;3.46
1131;"Tri-State";"Tri-State Limes";-1436640643;2.4;13.7;12.6;0;0;6;6;5.27;11.2;7.91
1132;"Tri-State";"Tri-State Firm Tofu";-1971955208;1.66;13.6;11.6;0;0;23;7;15.3;14.8;4.85
1133;"Tri-State";"Tri-State Almonds";-336696781;1.54;17.5;15.5;1;1;26;6;17.2;12.0;18.0
1134;"Tri-State";"Tri-State Macintosh Apples";-1569474007;1.82;21.0;20.0;1;0;19;7;5.17;18.1;8.81
1135;"Tri-State";"Tri-State Golden Delcious Apples";391426407;1.96;7.61;4.61;0;1;27;13;18.9;14.1;12.3
1136;"Tri-State";"Tri-State Red Delcious Apples";-1538813481;3.61;13.7;11.6;1;1;11;9;22.2;18.2;7.34
1137;"Tri-State";"Tri-State Lemons";-2143049378;1.77;17.1;16.1;0;0;16;7;13.4;19.9;10.5
1138;"Tri-State";"Tri-State Fancy Plums";-670097849;2.44;13.7;10.6;1;1;2;7;9.76;15.5;8.48
1139;"Tri-State";"Tri-State Plums";-298435974;2.86;9.37;7.36;1;1;23;12;10.4;9.92;19.2
1140;"Tri-State";"Tri-State Peaches";477052893;2.56;10.5;8.5;0;1;12;13;7.34;12.4;20.7
1141;"Tri-State";"Tri-State Broccoli";151252105;1.34;10.3;8.3;0;0;27;13;8.76;12.7;20.1
1142;"Tri-State";"Tri-State Mandarin Oranges";1897139182;2.95;15.2;13.1;0;1;27;5;3.55;17.8;15.5
1143;"Tri-State";"Tri-State Mixed Nuts";679562516;1.76;8.69;7.68;0;0;12;13;11.5;8.72;21.9
1144;"Tri-State";"Tri-State Canned Peanuts";1733486492;0.85;21.2;18.2;1;0;4;8;6.96;19.8;4.93
1145;"Tri-State";"Tri-State Sweet Onion";12760380;1.57;21.4;20.3;0;0;12;9;7.21;7.66;9.67
1146;"Tri-State";"Tri-State Cantelope";-1498451955;2.57;18.0;16.0;1;0;32;6;21.3;16.5;7.61
1147;"Tri-State";"Tri-State Honey Dew";1857373783;1.42;9.62;7.61;0;0;30;12;21.5;14.0;4.63
1148;"Tri-State";"Tri-State Fuji Apples";-351301214;2.69;13.1;11.1;0;0;15;5;9.33;11.2;20.4
1149;"Tri-State";"Tri-State Walnuts";-1987905433;0.88;19.7;16.7;0;1;17;5;4.93;6.41;22.7
1150;"Tri-State";"Tri-State Oranges";-793389013;3.19;9.1;7.1;1;0;32;9;22.4;14.8;12.9
1151;"Tri-State";"Tri-State Tangerines";-1059969469;0.62;15.6;14.6;1;1;30;8;19.0;14.4;10.2
1152;"Tri-State";"Tri-State Party Nuts";1304757939;2.63;13.6;12.6;1;0;23;9;21.2;4.59;17.7
1153;"Dual City";"Dual City Lox";700522042;0.52;18.8;16.7;1;0;33;11;22.0;8.64;20.4
1154;"Dual City";"Dual City Scallops";-2121493725;1.7;12.7;10.6;1;0;3;11;21.7;4.04;9.2
1155;"Horatio";"Horatio Low Fat Cookies";-1555518634;1.88;16.1;15.1;0;0;12;10;21.4;4.56;12.5
1156;"Horatio";"Horatio BBQ Potato Chips";-974342983;1.82;9.16;8.15;1;1;23;13;17.3;13.2;6.59
1157;"Horatio";"Horatio Corn Chips";-1300143771;3.36;20.4;18.3;1;0;12;9;13.9;22.0;17.4
1158;"Horatio";"Horatio Low Fat BBQ Chips";-1222117566;1.32;14.2;12.1;0;1;35;13;15.5;6.34;16.2
1159;"Horatio";"Horatio Sugar Cookies";2049586280;3.78;16.7;14.7;1;1;28;7;22.4;3.54;14.7
1160;"Horatio";"Horatio Chocolate Chip Cookies";282090616;2.76;11.0;8.0;1;1;1;10;6.24;4.53;3.41
1161;"Horatio";"Horatio Fudge Cookies";-1438635496;3.59;11.8;9.8;0;0;34;9;10.6;7.07;22.5
1162;"Horatio";"Horatio Fudge Brownies";1345119465;1.59;6.18;4.17;1;1;30;10;13.1;5.83;6.22
1163;"Horatio";"Horatio Potato Chips";600291123;0.82;16.4;15.3;1;0;14;10;7.0;21.2;12.3
1164;"Horatio";"Horatio Lemon Cookies";-1802697090;1.71;17.1;14.1;1;1;6;7;4.05;22.7;19.0
1165;"Horatio";"Horatio Graham Crackers";1049979203;2.82;18.3;15.2;1;0;25;6;10.8;10.8;3.05
1166;"Horatio";"Horatio Cheese Crackers";-2050471673;2.21;18.5;17.5;0;0;20;9;4.55;22.2;9.86
1167;"Horatio";"Horatio Buttered Popcorn";-89571258;2.35;17.8;15.7;1;0;13;6;15.0;18.1;4.34
1168;"Horatio";"Horatio No Salt Popcorn";2080842933;3.82;18.5;16.5;1;0;29;9;10.9;6.21;21.0
1169;"Horatio";"Horatio Low Fat Popcorn";-1710119385;2.98;15.1;13.1;0;0;15;7;14.8;11.7;6.44
1170;"Horatio";"Horatio Salsa Dip";-237167856;2.65;21.8;20.7;1;0;7;10;18.8;21.4;11.2
1171;"Horatio";"Horatio Avocado Dip";134494018;3.18;12.0;9.0;0;1;31;8;12.2;19.9;3.69
